mvar2,mvar3,mvar4,mvar5,mvar6,mvar8,mvar9,mvar10,mvar11,mvar13,mvar14,mvar15,mvar36,mvar40,mvar41,mvar42
1,0.0318090947617,4,1,0.0,0.910991444666,0.0853309969667,0,0.086559062991,8,1,0,0.000201107297951,0,0,0
1,0.119638217898,6,13,0.0124223602484,0.845709927312,0.0853309969667,0,0.187744607913,3,1,0,0.000233277763892,0,0,0
4,0.186128461666,1,13,0.0890269151139,0.892778048355,0.0853309969667,0,0.26593343808,13,1,1,0.00107171629533,0,0,0
1,0.0236005932969,3,205,0.284265010352,0.87551116053,0.0162116130752,0,0.209984287959,12,1,3,0.000124822863061,0,0,0
2,0.0469939012032,5,13,0.0935817805383,0.904797787192,0.0853309969667,0,0.180117126125,12,1,0,0.000308603898805,0,0,0
2,0.327315147495,0,35,0.382401656315,0.909989799763,0.0724681760671,0,0.606041994001,16,1,0,0.0015343126419,0,0,0
1,0.22183452177,3,246,0.0968944099379,0.906451879692,0.00242152474233,0,0.154377946008,8,1,0,0.000437497890481,0,0,0
1,0.0359133454941,4,215,0.0383022774327,0.93846775898,0.00734236541335,0,0.159620054278,15,1,0,0.000137294580756,0,0,0
2,0.922431503694,3,31,0.368944099379,0.840462778324,0.0463221519831,0,0.834037994572,14,1,0,0.0030388908883,0,0,1
5,0.0666952259871,0,62,0.145548654244,0.925565837476,0.0545954682907,0,0.672518211684,14,1,0,0.00208379496095,0,0,0
1,0.240303650065,2,96,0.209316770186,0.929250787991,0.0123323148272,0,0.297657477503,10,1,0,0.000718277516546,0,0,0
6,0.147958008586,10,8,0.286542443064,0.813170252065,0.0853309969667,1,0.641851164119,13,1,0,0.00313042111259,0,0,0
5,0.146728115269,1,146,0.223395445135,0.931713547937,0.78306461609,1,0.848893015284,14,1,0,0.00252764405821,0,0,0
1,1.0,5,117,0.871014492754,0.880978855184,0.0335623510537,1,0.958134552207,18,1,3,0.0246074301773,0,0,0
4,0.0790079781844,1,263,0.101449275362,0.908124350998,0.0853309969667,0,0.261519782888,14,1,3,0.000401103434287,0,0,0
1,0.15657647449,1,218,0.0991718426501,0.911230369138,0.00833654905318,0,0.808770175689,12,1,0,0.0010415178093,0,0,0
2,0.261647135777,0,9,0.0981366459627,0.708668363643,0.0853309969667,0,0.690158548779,13,1,0,0.0035408478114,0,0,0
1,0.620769074862,4,7,0.0,0.917571057057,0.0853309969667,0,0.309970004285,3,3,1,4.42583022889e-05,0,0,0
1,0.23291738065,8,314,0.133126293996,0.938495327189,0.0185278083758,0,0.908298814455,15,1,0,0.000184329005855,0,0,0
1,0.306793893833,2,86,0.137888198758,0.927339392213,0.00319432068795,0,0.36501928296,8,1,0,0.000577730739656,0,0,0
1,0.0112878410996,1,15,0.0393374741201,0.845709927312,0.00218183667885,0,0.346879017283,9,1,0,0.000202566284566,0,0,0
1,0.0605388498885,3,63,0.295445134576,0.888174157562,0.0254763942777,1,0.84587916012,14,1,0,0.00162326062721,0,0,0
2,0.491485176791,0,232,0.582194616977,0.902592330524,0.00145742269994,1,0.382488215969,17,1,4,0.000562187755281,0,0,0
1,0.146728115269,3,334,0.0383022774327,0.913830970125,0.0853309969667,0,0.192415369233,13,1,0,0.000244346090836,0,0,0
1,0.277241906657,3,252,0.0766045548654,0.915053160695,0.0853309969667,0,0.0783602342522,9,1,3,0.000137449817363,0,0,0
1,0.0359133454941,0,32,0.224430641822,0.862535723803,0.00370415845196,1,0.507270389944,11,1,4,6.91723744248e-05,0,0,0
1,0.0790079781844,4,93,0.213250517598,0.845709927312,0.0853309969667,1,0.567876017712,14,1,0,0.00272438184508,0,0,0
1,0.19474692757,1,117,0.0782608695652,0.856323687524,0.00227383550014,0,0.315597771747,14,1,0,0.000878051718298,0,0,0
5,0.655655206088,2,52,0.499792960663,0.541522316465,0.0853309969667,1,0.776060562777,19,1,0,0.00798895233442,0,0,0
1,0.0974771064802,4,68,0.223395445135,0.893733746244,0.594107982703,1,0.448507356092,12,1,0,0.00160210537527,0,0,0
1,0.0236005932969,0,31,0.203105590062,0.938421811966,0.0212840310861,1,0.214512212541,13,1,0,0.000305412156426,0,0,0
2,0.0605388498885,1,55,0.313664596273,0.869620753347,0.00277768033172,1,0.306884730753,11,1,3,0.00176085672107,0,0,0
1,0.409400162143,4,6,0.107039337474,0.866928258332,0.0136637982446,0,0.679217254678,10,1,1,0.00318502164904,0,0,0
1,0.245230132847,8,37,0.28198757764,0.856323687524,0.0036872905397,0,0.255206399086,8,1,3,0.00046877493628,0,0,0
3,0.258772778361,3,178,0.293374741201,0.929103757547,0.107674695442,1,0.598271675475,9,1,0,0.00124683333635,0,0,0
2,0.109789858677,5,7,0.064182194617,0.906488637303,0.0853309969667,0,0.330595629196,12,1,0,0.000456426716972,0,0,0
2,0.0728516020858,2,14,0.056314699793,0.861993549039,0.0853309969667,0,0.838151692615,16,1,0,0.00281144842315,0,0,0
5,0.318079431762,8,278,0.562939958592,0.86602769686,0.0853309969667,1,0.586673332381,13,1,0,0.00165603357959,0,0,0
1,0.245230132847,2,35,0.203105590062,0.845709927312,0.0853309969667,0,0.534366519069,14,1,0,0.000786013898374,0,0,0
2,0.287092569049,3,67,0.330434782609,0.894965126216,0.0853309969667,1,0.692715326382,13,1,0,0.000656317814908,0,0,0
1,0.0359133454941,7,256,0.0596273291925,0.95271133329,0.0231601989771,0,0.0567061848307,12,1,1,0.000152995284661,0,0,0
4,0.356044902622,7,41,0.178260869565,0.948640427859,0.0532707378849,0,0.588373089559,9,1,0,0.000215476939706,0,0,0
2,0.15657647449,4,21,0.321532091097,0.90644269029,0.0458661044419,0,0.849607198972,17,1,1,0.00183801158208,0,0,0
1,0.250564276896,4,180,0.157971014493,0.845709927312,0.00171041215004,0,0.322353949436,16,1,0,0.000384554218743,0,0,0
1,0.085164354283,1,77,0.131884057971,0.885380579116,0.00277768033172,0,0.464176546208,10,1,0,0.000903101379571,0,0,0
1,0.23784156026,7,127,0.697308488613,0.845709927312,0.0853309969667,1,0.928310241394,18,1,1,0.0136464593875,6,0,0
1,0.0359133454941,0,225,0.0788819875776,0.972156109574,0.821769575548,0,0.421768318812,13,1,1,0.000184816846071,0,0,0
1,0.0359133454941,3,103,0.292132505176,0.83892814806,0.0853309969667,1,0.605942008285,15,1,0,0.00295254014747,0,0,0
4,0.010260626831,5,28,0.16231884058,0.907995699359,0.0853309969667,0,0.364590772747,14,1,1,0.000822463302714,0,0,0
5,0.0322190592007,9,7,0.0,0.931208130784,0.00570006805633,0,0.388887301814,13,1,0,0.000353986532992,0,0,0
1,0.122102610875,2,56,0.0689440993789,0.964675935711,0.171440607409,0,0.213955149264,11,1,0,0.000299814462534,0,0,0
3,0.580136531977,1,48,0.275155279503,0.89434943623,0.00209176728946,0,0.163090987002,12,1,0,0.000730077765743,0,0,0
1,0.491485176791,4,74,0.376604554865,0.906203765817,0.00300929986178,0,0.0993858020283,9,1,0,0.000837916901894,0,0,0
3,0.122102610875,5,184,0.268530020704,0.90376857408,0.0853309969667,1,0.506427653192,6,1,0,0.000784322272754,0,0,0
1,0.0408375251046,4,8,0.0991718426501,0.930546493783,0.00424632881729,0,0.360148550207,11,1,1,0.000248399838996,0,0,0
1,0.00513146500101,2,249,0.275155279503,0.883680539602,0.0010868548389,1,0.453592343951,14,1,1,0.00149628830928,0,0,0
2,0.26492915446,3,82,0.278467908903,0.919528399849,0.00694683187281,1,0.462319668619,10,1,3,0.000982991341205,0,0,0
5,0.439769775026,2,325,0.487370600414,0.830262541237,0.0245193668189,1,0.787116126268,10,1,2,0.00340145656486,0,0,0
2,0.134415363072,5,4,0.988405797101,0.286626662133,0.0853309969667,1,0.99954292244,12,1,0,0.0167474395212,0,0,0
2,0.224708879185,2,18,0.056314699793,0.888073074131,0.0853309969667,0,0.969718611627,14,1,0,0.000923744393887,0,0,0
1,0.429921415805,3,35,0.101449275362,0.89501107323,0.094313116395,0,0.885673475218,16,1,0,0.00485557697635,0,0,0
1,0.23784156026,0,47,0.121739130435,0.903924793928,0.0853309969667,0,0.118354520783,10,1,0,0.000328124308474,0,0,0
2,0.614612698764,4,236,0.394824016563,0.912048225986,0.0853309969667,1,0.433966576203,8,1,1,0.000154505117202,0,0,0
3,0.288324765537,4,355,0.0790890269151,0.909135185304,0.00787330999305,0,0.470089987145,8,1,1,0.000783050153015,0,0,0
1,0.0123127521972,2,262,0.203105590062,0.911643892263,0.00385784062659,1,0.224296529067,13,1,0,0.000127734143197,0,0,0
2,0.429921415805,3,157,0.23685300207,0.866569871624,0.0370573707807,0,0.645750607056,11,1,1,0.00302649549347,0,0,0
1,0.122102610875,6,7,0.0,0.845709927312,0.0853309969667,0,0.104499357235,10,1,0,2.86618811119e-05,0,0,0
1,0.0593066534004,2,28,0.0788819875776,0.91331636357,0.0853309969667,0,0.494372232538,11,1,0,0.000334627081447,0,0,0
1,0.306793893833,2,212,0.0788819875776,0.943264627232,0.0191040361377,0,0.279445793458,7,1,0,1.07261155068e-05,0,0,0
1,0.0790079781844,2,30,0.12298136646,0.899982540135,0.0853309969667,0,0.307313240966,13,1,0,0.000476319888815,0,0,0
1,0.306793893833,4,2,0.203105590062,0.917819170932,0.00148060511662,0,0.324196543351,8,1,0,0.000577203064734,0,0,0
1,0.301867411052,12,10,0.0,0.924665276004,0.00367036415981,0,0.0,10,4,2,0.000134965383922,0,0,0
2,0.208291876255,2,57,0.101449275362,0.940967276537,0.0370573707807,0,0.187701756892,15,1,1,0.000409573329279,0,0,0
1,0.250154312457,3,100,0.302277432712,0.907058380276,0.00178171342908,0,0.503428081703,14,1,3,0.000812326287463,0,0,0
1,1.0,8,45,0.44099378882,0.862535723803,0.00370415845196,0,0.101399800029,16,1,0,0.000144486634493,0,0,0
5,0.00513146500101,2,75,0.577639751553,0.793725475781,0.0853309969667,1,0.636880445651,11,1,1,0.00430890942734,0,0,0
4,0.183666371861,0,148,0.202277432712,0.460692329605,0.0853309969667,1,0.931652621054,13,1,1,0.0134386691428,0,0,0
12,0.392983159214,4,2,0.418426501035,0.911947142555,0.0853309969667,1,0.999700042851,9,1,0,0.000238764266055,6,0,0
1,0.429921415805,8,1,0.067701863354,0.91513586532,0.0853309969667,0,0.134452221111,3,1,0,0.000150891493972,0,0,0
3,0.0593066534004,0,6,0.296480331263,0.905744295678,0.00295714673271,0,0.482645336381,13,1,0,0.000855783901352,0,0,0
6,0.553048937778,7,17,1.0,0.900708502954,0.00277768033172,1,0.34253678046,16,1,0,0.00112839136717,0,0,0
1,0.101581357213,12,233,0.439958592133,0.880978855184,0.0231601989771,0,0.342279674332,8,1,1,0.000824401925106,0,0,0
1,0.0112878410996,5,177,0.203105590062,0.912820135819,0.0694841049892,1,0.191258391658,14,1,1,0.000184897487063,0,0,0
2,0.0863942476001,2,21,0.0871635610766,0.927835619963,0.011579222474,0,0.198628767319,9,1,2,0.000117240666695,0,0,0
5,0.639238203158,4,200,0.257142857143,0.797245017046,1.0,1,0.812955292101,15,1,0,0.00509782812866,0,0,0
2,0.138107346194,1,133,0.336231884058,0.914823425626,0.00926302717342,1,0.513326667619,13,1,0,0.00124342082981,0,0,0
5,0.302689643101,2,23,0.118426501035,0.839718436699,0.00505256824927,0,0.882245393515,21,1,0,0.00719774556641,0,0,0
1,0.698337571168,8,7,0.0,0.845709927312,0.0853309969667,0,0.159905727753,12,1,0,0.000221273915084,0,0,0
2,0.0728516020858,1,235,0.184679089027,0.90948438261,0.0853309969667,0,0.178988715898,12,1,1,0.000307456249031,0,0,0
1,0.189822747959,4,10,0.101449275362,0.856323687524,0.00254606080166,1,0.129138694472,14,1,0,0.000575674988113,0,0,0
2,0.294481141636,5,45,0.118426501035,0.883221069463,0.0721045073868,0,0.930695614912,17,1,0,0.00304967907686,0,0,0
1,0.103633482579,4,171,0.198136645963,0.845709927312,0.0853309969667,0,0.65902013998,14,1,0,0.00158347730621,2,0,0
1,0.392983159214,1,21,0.0507246376812,0.897804651676,0.1518948483,0,0.327181831167,17,1,0,0.00100189641801,0,0,0
1,0.209521769572,4,180,0.0445134575569,0.917690519293,0.0853309969667,0,0.14075132124,12,1,0,0.000111724585374,0,0,0
1,0.0236005932969,3,104,0.056314699793,0.934130360868,0.0034725389219,0,0.0,0,1,0,0.000346014517856,0,0,0
1,0.337163506716,4,28,0.0788819875776,0.8952408083,0.0853309969667,0,0.229338665905,13,1,0,0.000787431970751,0,0,0
1,0.368357654819,4,9,0.0,0.918655406585,0.00393577798202,0,0.0,6,2,0,2.06158101262e-05,0,0,0
1,0.173815709469,6,191,0.203105590062,0.899265766718,0.0853309969667,1,0.229552921011,13,1,1,0.000480699115675,0,0,0
2,0.0790079781844,1,5,0.0,0.866248242527,0.00764169046299,0,0.527624625054,12,3,1,0.00135145741224,0,0,0
5,0.202135500157,1,7,0.0,0.828580880529,0.0853309969667,0,0.675403513784,15,1,0,0.00239307108393,0,0,0
2,0.4545469202,2,3,0.0,0.895424596355,0.0853309969667,0,0.310355663477,7,1,0,0.000530362955276,0,0,0
1,0.317874449542,2,42,0.0788819875776,0.845709927312,0.0853309969667,0,0.309641479789,13,1,4,0.000416478335631,0,0,0
1,0.368357654819,4,43,0.0788819875776,0.929425386644,0.00324091939184,0,0.0,12,1,0,5.72630925621e-05,0,0,0
3,0.582598621782,4,1,0.130848861284,0.913490962222,0.0853309969667,0,0.789587201828,4,1,2,0.000154426311414,0,0,0
6,0.183254104251,8,21,0.0507246376812,0.964556473475,0.0464807162051,0,0.100642765319,8,1,3,3.88026747226e-06,0,0,0
1,0.159040867466,4,91,0.067701863354,0.845709927312,0.00439901704215,0,0.720468504499,12,1,0,0.00089984346192,0,0,0
3,0.23291738065,2,178,0.101449275362,0.91159794525,0.00694683187281,0,0.524525067847,9,1,0,0.000777233206307,0,0,0
1,0.134415363072,4,29,0.420082815735,0.873149484015,0.00992865194686,1,0.448221682617,10,1,0,0.00443782781642,0,0,0
2,0.122102610875,6,242,0.189233954451,0.936014188438,0.0120424615341,0,0.0944865019283,11,1,0,0.000226692730631,0,0,0
1,0.0272925764192,6,189,0.056314699793,0.960531515057,0.0196859060261,0,0.107184687902,14,1,3,9.21770794679e-05,0,0,0
2,0.0605388498885,4,160,0.153416149068,0.91348177282,0.00393577798202,0,0.617368947293,15,1,2,0.000815541347719,0,0,0
1,0.460703296298,2,72,0.121739130435,0.856323687524,0.00390537481261,0,0.248778745893,8,1,0,0.000488706755345,0,0,0
2,0.512006430453,4,12,0.0507246376812,0.934387664146,0.0231601989771,0,0.0,8,1,0,0.0,0,0,0
1,0.306793893833,9,28,0.101449275362,0.87756039735,0.00788532509174,0,0.25867733181,13,1,1,0.000844465878808,0,0,0
2,0.165197243565,5,74,0.0892339544513,0.916964556473,0.0853309969667,0,0.222282531067,11,1,0,0.000515784640112,0,0,0
5,0.0400175962265,4,15,0.0507246376812,0.893669420424,0.0853309969667,0,0.648093129553,15,1,0,0.00100636556983,0,0,0
1,1.0,4,60,0.223395445135,0.873149484015,0.0192856073735,1,0.945550635623,14,1,0,0.00539578514956,0,0,0
1,0.193926998692,4,66,0.26314699793,0.856323687524,0.00152816853646,1,0.491672618197,9,1,0,0.00142128160769,1,0,0
1,0.384979639968,4,216,0.121739130435,0.906268091637,0.00300929986178,0,0.482459648622,9,1,0,0.000431518582258,0,0,0
1,0.122102610875,2,127,0.733333333333,0.845709927312,0.0853309969667,0,0.849035852021,15,1,0,0.00876057381293,0,0,0
5,0.269855637241,8,36,0.145548654244,0.897363560342,0.0125819131545,0,0.92282531067,12,1,0,0.00240506823964,0,0,0
2,0.294891106075,0,193,0.217391304348,0.891105577049,0.0853309969667,1,0.252892443937,17,1,1,0.000960071703232,0,4,0
2,0.150420098391,2,90,0.130848861284,0.986436441496,0.550426375217,0,0.449921439794,16,1,0,0.000388835424157,0,0,0
1,0.0974771064802,7,100,0.203105590062,0.856323687524,0.00547178118137,1,0.14853592344,15,1,0,0.000236610493066,0,0,0
1,0.266571315387,12,2,0.23685300207,0.882559432462,0.0853309969667,0,0.184116554778,14,1,1,0.000511134558837,0,0,0
2,0.799303981722,3,3,0.0,0.969123606657,0.0718003002898,0,0.164762176832,9,1,0,0.000884202564052,0,0,0
3,0.0679251193043,8,83,0.473913043478,0.926300989699,0.00320835291999,1,0.41314097986,15,1,0,0.000415546915985,0,0,0
1,0.31910664603,6,87,0.26397515528,0.888063884728,0.00688547009147,1,0.48051706899,15,1,0,0.00126582034958,0,0,0
2,0.466859672397,9,41,0.688198757764,0.661361318128,0.0187318604167,1,0.695157834595,12,1,0,0.00883807606713,0,0,0
1,0.306793893833,3,95,0.245962732919,0.87035590557,0.0100718099474,1,0.381159834309,7,1,2,0.000145123881847,0,0,0
1,0.085164354283,12,204,0.0811594202899,0.916339677084,0.0853309969667,0,0.328195972004,7,1,2,8.44983729995e-05,0,0,0
1,0.703264053949,12,11,0.288819875776,0.892033706729,0.0853309969667,0,0.340165690616,12,1,0,0.000220484777669,0,0,0
5,0.429921415805,5,178,0.101449275362,0.720090791299,1.0,0,0.861662619626,9,1,0,0.0105377925588,0,0,0
2,0.429921415805,4,89,0.266252587992,0.880188566545,0.0023715349157,1,0.447293243822,16,1,0,0.00175981691648,0,0,0
2,0.15165229488,0,8,0.0,0.913849348931,0.0853309969667,0,0.232652478217,9,0,0,0.000149375508102,0,0,0
1,0.282168389439,2,45,0.213250517598,0.917561867654,0.0853309969667,1,0.489330095701,5,1,0,0.000129642322805,0,0,0
2,0.0445318113979,4,23,0.0902691511387,0.904751840178,0.00143426951708,0,0.374646479074,12,1,0,0.000682985261857,0,0,0
3,0.614612698764,4,271,0.177639751553,0.922248463072,0.0120424615341,0,0.242293958006,8,1,1,0.000530445647377,0,0,0
5,0.122102610875,4,22,0.426915113872,0.800167247131,0.114650556495,0,0.757963148122,14,1,0,0.00424441584972,0,0,0
6,0.00471919739097,1,75,0.307867494824,0.841400097408,0.0853309969667,1,0.679988573061,15,1,0,0.00434202048894,0,0,0
1,0.0359133454941,1,7,0.0,0.911625513458,0.0853309969667,0,0.194372232538,16,1,0,0.000172356463456,0,0,0
4,0.293248945148,0,21,0.0890269151139,0.905266446734,0.00141728466955,0,0.824310812741,8,1,1,0.000358757413825,0,0,0
1,0.505027822306,1,64,0.064182194617,0.845709927312,0.00152691148234,0,0.613083845165,13,1,0,0.00229476377776,0,0,0
5,0.0318090947617,7,47,0.203105590062,0.892483987466,0.00377139623047,1,0.773318097415,17,1,0,0.00149466836454,0,0,0
2,0.182434175373,3,353,0.0784679089027,0.907141084901,0.0853309969667,0,0.330095700614,12,1,4,0.000397775994817,0,0,0
1,0.0876264440882,1,82,0.582194616977,0.845709927312,0.0853309969667,1,0.779588630196,15,1,0,0.00282290743249,0,0,0
1,0.343732150425,2,52,0.148861283644,0.908997344263,0.0853309969667,0,0.228395943437,15,1,0,0.000430973742788,0,0,0
1,0.103633482579,2,234,0.406211180124,0.883827570046,0.00625197328263,1,0.584545064991,13,1,2,0.00155828870925,0,0,0
3,1.0,7,109,0.434161490683,0.90816110861,0.0579031284861,0,0.855177831738,18,1,0,0.00256060808764,0,0,0
1,0.409400162143,3,6,0.0,0.913729886695,0.0853309969667,0,0.664962148265,7,1,0,9.75834804049e-05,0,0,0
2,0.395445249019,6,355,0.1,0.952334567776,0.0534101247232,0,0.395114983574,11,1,2,0.000150020959895,0,0,0
2,0.200903303668,3,258,0.171428571429,0.824087262569,0.0853309969667,0,0.935066419083,11,1,0,0.00452800873447,0,0,0
1,0.33511138135,8,12,0.138716356108,0.908418411887,0.125618207523,0,0.858034566491,15,1,0,0.000712593028334,0,0,0
3,1.0,5,55,0.179296066253,0.819566076401,0.0853309969667,0,0.658020282817,9,1,0,0.00380676304649,0,0,0
2,0.159040867466,4,122,0.33850931677,0.829729555876,0.00442909863958,1,0.802456791887,8,1,1,0.00514937359139,0,0,0
1,0.00718359036722,7,176,0.227743271222,0.939699138953,0.00735540369562,1,0.0967433223825,15,1,0,5.74515787353e-06,0,0,0
1,0.442234168003,3,135,0.309109730849,0.839791951921,0.0034725389219,1,0.624453649479,17,1,4,0.00163289242179,0,0,0
1,0.262467064655,2,51,0.0428571428571,0.892539123882,0.0853309969667,0,0.775546350521,9,1,0,0.00119402223106,0,0,0
2,0.411452287509,3,5,0.0,0.927881566977,0.00463063657221,0,0.29844307956,7,2,0,0.000330402767334,0,0,0
1,0.209931734011,3,1,0.0,0.916900230654,0.0853309969667,0,0.321982573918,6,1,0,5.38266204265e-05,0,0,0
1,0.479172424594,3,21,0.0714285714286,0.91054116393,0.0853309969667,0,0.257620339951,16,1,0,0.000443430994762,0,0,0
6,0.220604628452,5,355,0.171842650104,0.882495106643,0.0324249801795,1,0.725839165833,15,1,0,0.00196167502848,2,4,0
5,0.338805667643,3,3,0.0879917184265,0.934157929076,0.00463063657221,0,0.805227824596,14,1,0,0.000443507425581,0,0,0
3,0.311718073444,3,28,0.196273291925,0.932209775687,0.0173697107255,0,0.708570204257,11,1,0,0.00126160110926,0,0,0
1,0.31910664603,7,9,0.28198757764,0.87035590557,0.0180645693157,0,0.866290529924,16,1,4,0.00394152763758,0,0,0
1,0.109789858677,4,198,0.0383022774327,0.929076189338,0.00602035375257,0,0.0445222111127,12,1,3,2.91259716378e-05,0,0,0
1,0.447158347613,6,144,0.31801242236,0.905505371206,0.0853309969667,0,0.74477931724,13,1,4,0.000391074480123,0,0,0
1,0.359736885744,2,110,0.203105590062,0.919041361502,0.0022449524892,1,0.345407798886,14,1,1,0.000607632570473,0,0,0
1,0.0666952259871,2,7,0.0,0.92495014749,0.00324091939184,0,0.194100842737,10,2,0,0.000313241241611,0,0,0
1,0.299405321246,7,1,0.406211180124,0.905027522261,0.0853309969667,1,0.420111412655,13,1,0,0.000319053222475,0,0,0
3,0.0112878410996,4,168,0.047619047619,0.907912994734,0.0023144412716,0,0.169847164691,16,1,0,0.000684748784264,0,0,0
2,0.343732150425,4,75,0.567494824017,0.778801885665,0.0853309969667,1,0.460362805314,15,1,0,0.00414765572787,0,0,0
1,0.136877452877,3,7,0.0697722567288,0.941922974426,0.00260774415499,0,0.494329381517,8,1,1,0.000471861748213,0,0,0
2,0.0564345991561,1,21,0.0167701863354,0.912709862986,0.00370415845196,1,0.237437508927,13,1,0,0.000537422334611,0,4,0
1,0.235379470455,1,216,0.203105590062,0.90710432729,0.0853309969667,1,0.308970147122,16,1,0,0.000347998372612,0,0,0
4,0.2975581781,4,108,0.386956521739,0.368899385229,0.00555711469245,1,0.528367376089,15,1,0,0.0115283724656,0,0,0
1,0.400369428629,4,39,0.403933747412,0.824307808236,0.00194486736033,1,0.635766319097,8,1,0,0.00396441963955,0,0,0
3,0.0194963425644,3,156,0.056314699793,0.904797787192,0.0853309969667,0,0.150407084702,15,1,1,0.000389533557079,0,0,0
2,0.134003095462,4,58,0.259420289855,0.840857922644,0.00404046427978,1,0.719340094272,12,1,0,0.00324892677412,0,0,0
2,0.306793893833,4,113,0.203105590062,0.807877156064,0.00972804949636,1,0.544122268247,11,1,0,0.00311689944271,0,0,0
1,0.460703296298,4,40,0.110766045549,0.862535723803,0.00555711469245,0,0.917768890159,12,1,0,0.00359850881921,0,0,0
5,0.12948888029,4,303,0.598964803313,0.887393058325,0.0853309969667,1,0.577360377089,12,1,0,0.00150887380958,0,0,0
2,0.223066718258,1,132,0.223395445135,0.931235698992,0.0416897613819,1,0.672561062705,10,1,1,0.00149452122442,0,0,0
1,0.799303981722,5,15,0.118426501035,0.856323687524,0.00392119030747,0,0.162105413512,15,1,0,0.000326611345292,0,0,0
1,0.614612698764,5,220,0.588405797101,0.845709927312,0.0853309969667,1,0.880559920011,15,1,0,0.00529864611221,0,0,0
1,0.075313691891,4,196,0.0337474120083,0.965778664045,0.0030599620662,0,0.782031138409,6,1,0,0.000300289888139,0,0,0
1,0.109789858677,3,7,0.0,0.905468613595,0.0853309969667,0,0.341751178403,10,1,0,0.000354281245049,0,0,0
3,0.23291738065,12,5,0.203105590062,0.800249951756,0.0853309969667,0,0.8167118983,15,1,0,0.0027783065949,1,0,0
1,0.0400175962265,5,9,0.324223602484,0.845709927312,0.0018709642716,1,0.362305384945,14,1,0,0.00115068843942,0,0,0
2,0.511184198404,4,7,0.0428571428571,0.902252322622,0.0853309969667,0,0.134366519069,15,1,0,0.000373007011694,2,0,0
1,0.0900885338935,4,137,0.257142857143,0.87035590557,0.0125057005943,1,0.877817454649,12,1,2,0.00258439199841,0,0,0
1,0.226761004551,1,15,0.0393374741201,0.845709927312,0.0853309969667,0,0.38017426082,12,1,0,0.00267217203875,0,0,0
2,0.00513146500101,2,131,0.148447204969,0.920254362669,0.03057632131,0,0.389901442651,15,1,0,0.00033862652918,0,0,0
1,0.163145118199,6,50,0.203105590062,0.856323687524,0.00391765301564,1,0.643836594772,17,1,0,0.00135943255802,0,0,0
1,0.294481141636,4,133,0.215320910973,0.963729427225,0.0532707378849,1,0.114083702328,13,1,0,8.38760231782e-05,0,0,0
1,0.417608663608,1,62,0.562525879917,0.87756039735,0.0155167544851,0,0.77504642194,14,1,0,0.00553708068939,0,0,0
2,0.0125177344167,2,141,0.270807453416,0.911781733305,0.00648359281269,1,0.722525353521,15,1,3,0.00146695107336,0,0,0
6,0.1569887421,5,67,1.0,0.4249823104,0.0853309969667,0,0.835837737466,9,1,0,0.0300103702448,0,0,0
3,0.409400162143,5,11,0.0180124223602,0.93846775898,0.0122740810642,0,0.10432795315,13,1,0,0.000215524007272,0,0,0
2,0.250154312457,2,263,0.064182194617,0.921145734739,0.0034725389219,0,0.200042851021,2,1,0,0.00042997474448,0,0,0
1,0.171353619664,1,6,0.101449275362,0.91553100964,0.00134162755182,1,0.180474217969,10,1,0,0.000145290021721,0,0,0
1,0.288324765537,1,66,0.291097308489,0.893053730438,0.0682890850283,1,0.663833738037,9,1,0,0.00119211351169,0,0,0
1,0.203365393474,11,31,0.0788819875776,0.866937447735,0.00942062667948,0,0.613955149264,11,1,0,0.00127415238842,0,0,0
1,0.273547620364,5,169,0.256107660455,0.845709927312,0.0853309969667,1,0.320954149407,10,1,0,0.0012107815234,0,0,0
3,0.663863707553,4,83,0.861904761905,0.820797456373,0.0853309969667,1,0.681202685331,13,1,0,0.00256173501041,0,0,0
1,0.102401286091,0,109,0.135403726708,0.928203196074,0.0023144412716,0,0.532823882303,7,1,3,7.18649415095e-05,0,0,0
2,0.203365393474,5,12,0.0507246376812,0.899431175968,0.0853309969667,0,0.351821168405,13,1,1,0.000707513941302,0,0,0
2,0.774678477328,6,60,0.237888198758,0.72124865605,0.00991575983367,1,0.821068418797,17,1,1,0.00919449230133,0,0,0
1,0.163145118199,1,40,0.224430641822,0.862535723803,0.00256892164636,1,0.388944436509,12,1,0,0.00164939467772,0,0,0
2,0.314180163249,8,9,0.0,0.901011753246,0.0853309969667,0,0.260548493072,11,1,0,0.000768476479836,0,0,0
2,0.208291876255,5,3,0.0,0.928506446366,0.0106990507195,0,0.97728895872,11,1,0,0.000589172476492,0,0,0
4,1.0,4,89,1.0,0.0,0.0853309969667,0,0.597600342808,12,1,1,0.0171513618278,0,0,0
3,0.0297569693955,3,4,0.233540372671,0.856323687524,0.00299822024524,1,0.375903442365,17,1,0,0.00136966111753,3,0,0
1,0.245230132847,4,173,0.203105590062,0.89712463587,0.0853309969667,1,0.57440365662,16,1,0,0.000620213644692,0,0,0
5,0.0568445635952,1,298,0.0596273291925,0.941426746676,0.00509387563233,0,0.296129124411,19,1,1,0.000576582442162,0,0,0
2,0.460703296298,0,15,0.313664596273,0.886713042519,0.00486225610227,1,0.651506927582,10,1,0,0.00166136581673,0,0,0
6,0.220192360842,4,6,0.150310559006,0.919997059391,0.0289749805303,0,0.498200257106,12,1,0,0.000637561389573,0,0,0
